,idx,N°_dépot,N°_caisse,Localité,année,N°_cantonal,Lieu_dit,N°_terrain,Matière,Caractéristique,Description_de_l_objet,Altitude,UF,Période_culturelle,Année_de_restauration,Etat_de_conservation,Fiche_ITMS_non,Remarque_restauration,Coord_X,Coord_Y,Mat_prem,Typologie,Integrite,Etat_surface,Longueur,Largeur,Epaisseur,Poids,Type_de_talon,Bulbe,Levre,Esquille_bulbaire,Retouche,Cortex,Dessin,Remarque,Technologie,Accident
272,559,Spira,33,CHE,2012,8382,BR,2779,lit,sil,lame corticale,,Z8,,,,,,-1.0,7.0,1,,DI,,"21,3","13,7","2,4",,IN,IN,IN,IN,,8382,,,Éclat,
273,562,Spira,33,CHE,2012,8385,BR,3715,lit,sil,nucléus ,,Z8-9,,,,,,-1.0,8.0,,,PX,,"46,6","34,6","11,7",,LI,PR,AB,PR,8385,8385,,,Éclat,
274,565,Spira,33,CHE,2012,8388,BR,2577,lit,sil,fragment lamelle,,Z9,,,,,,-1.0,8.0,1,,ME,,"9,1","5,9","1,2",,IN,IN,IN,IN,,,,,Lamelle,
275,566,Spira,33,CHE,2012,8389,BR,2602,lit,sil,lame ,,Z9,,,,,,-1.0,8.0,,,EN,,35,"17,8",6,,LI,PR,AB,AB,8389,,,Lame ? Éclat ?,Éclat,
276,567,Spira,33,CHE,2012,8390,BR,2602,lit,sil,lamelle corticale,,Z9,,,,,,-1.0,8.0,,,,,,,,,,,,,,,,,Débris,
277,569,Spira,33,CHE,2012,8392,BR,2604,lit,sil,lame retouchée,,Z9,,,,,,-1.0,8.0,1,,PX,,"48,4","13,7","4,3",,LI,PR,PR,PR,8392,,,,Lame,
278,570,Spira,33,CHE,2012,8393,BR,2605,lit,sil,lamelle corticale,,Z9,,,,,,-1.0,8.0,1,,PX,,"31,8","9,6","2,4",,LI,PR,AB,AB,,8393,,,Lamelle,
279,571,Spira,33,CHE,2012,8394,BR,2606,lit,sil,lamelle corticale,,Z9,,,,,,-1.0,8.0,1,,ME,,"25,7","10,6","3,2",,IN,IN,IN,IN,,8394,,,Lamelle,
280,572,Spira,33,CHE,2012,8395,BR,2607,lit,sil,lame retouchée,,Z9,,,,,,-1.0,8.0,1,,ME,,"41,5","12,2","4,7",,IN,IN,IN,IN,8395,,,,Lame,
281,573,Spira,33,CHE,2012,8396,BR,2765,lit,sil,fragment lame,,Z9,,,,,,-1.0,8.0,,,PX,,"19,7","11,2","2,3",,LI,PR,AB,AB,8396,,,,Lame,
282,574,Spira,33,CHE,2012,8397,BR,3713,lit,sil,lamelle,,Z9,,,,,,-1.0,8.0,Olten,,DI,,"42,3","11,8","2,2",,IN,DI,IN,IN,8397,,,,Lamelle,
283,575,Spira,33,CHE,2012,8398,BR,3713,lit,sil,lame à encoche,,Z9,,,,,,-1.0,8.0,Olten,,PX,,"31,2","13,3","2,9",,IN,PR,IN,IN,8398,,,,Lame,
284,576,Spira,33,CHE,2012,8399,BR,3713,lit,sil,lame retouchée?,,Z9,,,,,,-1.0,8.0,1,,PX,,"34,4","11,1","2,7",,LI,PR,AB,AB,8399,,,,Lamelle,
285,579,Spira,33,CHE,2012,8402,BR,2463,lit,sil,lame corticale,,Z10,,,,,,-1.0,9.0,,,DI,,"35,6","15,1","7,7",,IN,IN,IN,IN,8402,8402,,,Lame,
286,580,Spira,33,CHE,2012,8403,BR,2463,lit,sil,fragment lame retouchée,,Z10,,,,,,-1.0,9.0,Olten,,ME,,"24,8","17,7","9,8",,IN,IN,IN,IN,8403,,,,Lame,
287,581,Spira,33,CHE,2012,8404,BR,2464,lit,sil,Éclat,,Z10,,,,,,-1.0,9.0,1,,EN,,"38,7","19,2","12,1",,LI,DI,AB,AB,,8404,,,Éclat,
288,582,Spira,33,CHE,2012,8405,BR,2465,lit,sil,grattoir cortical unguiforme,,Z10,,,,,,-1.0,9.0,,,EN,,"21,8","20,8","7,1",,LI,PR,PR,PR,8405,,,grattoir,Éclat,
289,583,Spira,33,CHE,2012,8406,BR,56,lit,sil,nucléus  ,,,,,,,,,,1,,,,"23,8",32,"22,1",,,,,,,,,,Nucléus,
290,584,Spira,33,CHE,2012,8407,BR,56,lit,sil,lamelle retouchée?,,,,,,,,,,1,Trapèze,ME,,"20,1","8,8","2,1",,IN,IN,IN,IN,8407,,,,Lamelle,
291,585,Spira,33,CHE,2012,8408,BR,7,lit,sil,fragment lamelle,,,,,,,,,,1,,PX,,"7,2","7,7","1,3",,LI,PR,PR,AB,,,,,Lamelle,
292,587,Spira,33,CHE,2012,8410,BR,26,lit,sil,esquille,,,,,,,,,,1,,EN,,"8,6",6,"1,2",,PU,PR,AB,AB,,,,,Esquille,
293,588,Spira,33,CHE,2012,8411,BR,26,lit,sil,micro lamelle,,,,,,,,,,1,,PX,,"11,4","4,8","1,2",,LI,DI,PR,AB,,,,,Lamelle,
294,593,Spira,33,CHE,2012,8418,BR,19,lit,sil,lamelle corticale,,C10,,,,,,2.0,10.0,1,,DI,,"31,3","12,8","5,7",,IN,IN,IN,IN,8418,,,,Lamelle,
295,594,Spira,33,CHE,2012,8419,BR,51,lit,sil,grattoir cortical,,C8,,,,,,2.0,8.0,1,,EN,,"41,4","26,7","18,5",,IN,DI,IN,IN,8419,8419,,grattoir,Éclat,
296,600,Spira,33,CHE,2012,8425,BR,5,lit,sil,grattoir cortical ,,K6,,,,,,10.0,6.0,1,,DI,,"23,3","23,7","11,1",,IN,IN,IN,IN,8425,8425,,,Éclat,
297,601,Spira,33,CHE,2012,8426,BR,56,lit,sil,fragment lamelle,,K6,,,,,,10.0,6.0,,,,,,,,,,,,,,,,,Débris,
298,602,Spira,33,CHE,2012,8427,BR,1,lit,sil,lame cortical,,E6,,,,,,4.0,6.0,1,,PX,,"61,5","11,8","5,8",,DI,PR,AB,PR,8427,8427,,,Lame,
299,603,Spira,33,CHE,2012,8428,BR,2,lit,sil,pointe corticale ?,,E6,,,,,Armature,4.0,6.0,,,DI,,"22,6","15,7","5,2",,IN,PR,IN,IN,,8428,,,Éclat,
300,604,Spira,33,CHE,2012,8429,BR,3,lit,sil,lame  ,,E6,,,,,,4.0,6.0,Olten,,PX,,"34,7","13,8","2,4",,LI,PR,AB,AB,8428,,,,Lame,
301,606,Spira,33,CHE,2012,8431,BR,3,lit,sil,1 nucléus,,E3,,,,,,4.0,3.0,1,,,,"60,2","66,7","33,3",,,,,,,,,,Nucléus,
302,607,Spira,33,CHE,2012,8432,BR,1,lit,sil,trapèze ,,E4,,,,,,4.0,4.0,1,Trapèze,ME,,25,"8,7","2,2",,IN,IN,IN,IN,8432,,,,Lamelle,
303,608,Spira,33,CHE,2012,8433,BR,11,lit,sil,lame retouchée ?,,F6,,,,,,5.0,6.0,1,,LAT,,"33,2","11,2",5,,PU,PR,AB,AB,8433,,,,Lame,
304,609,Spira,33,CHE,2012,8434,BR,2,lit,sil,grattoir en bout de lame,,F5,,,,,,5.0,5.0,,,PX,,"14,5","10,4","2,7",,DI,PR,AB,AB,,,,Mat prem ?,Lame,
305,615,Spira,33,CHE,2012,8440,BR,1,lit,sil,grattoir cortical  ?,,G7,,,,,,6.0,7.0,,,PX,,"46,4","29,1","13,4",,LI,PR,AB,AB,8440,8440,,Grattoir ?,Éclat,
306,616,Spira,33,CHE,2012,8441,BR,1,lit,sil,rognon testé,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Rognon,
307,617,Spira,33,CHE,2012,8442,BR,2,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
308,618,Spira,33,CHE,2012,8443,BR,3,lit,sil,rognon testé,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Rognon,
309,619,Spira,33,CHE,2012,8444,BR,4,lit,sil,flan de nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,à voir,Nucléus,
310,620,Spira,33,CHE,2012,8445,BR,5,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
311,621,Spira,33,CHE,2012,8446,BR,6,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
312,622,Spira,33,CHE,2012,8447,BR,7,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
313,623,Spira,33,CHE,2012,8448,BR,8,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,à voir,Nucléus,
314,624,Spira,33,CHE,2012,8449,BR,9,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
315,625,Spira,33,CHE,2012,8450,BR,10,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
316,626,Spira,33,CHE,2012,8451,BR,11,lit,sil,nucléus,,L7,,,,,,11.0,7.0,,,,,,,,,,,,,,,,,Nucléus,
317,627,Spira,33,CHE,2012,8452,BR,2,lit,sil,lame à tronquature retouchée?,,G7,,,,,,6.0,7.0,1,,DI,,"31,3","11,3","2,9",,IN,IN,IN,IN,8452,,,,Lame,
318,630,Spira,33,CHE,2012,8455,BR,7,lit,sil,esquille,,X9,,,,,,-3.0,8.0,,,,,,,,,,,,,,,,,Débris,
319,631,Spira,33,CHE,2012,8456,BR,13,lit,sil,lame ,,X9,,,,,,-3.0,8.0,1,,EN,,"41,7","8,3","6,7",,CO,PR,PR,PR,,,,,Éclat,
320,633,Spira,33,CHE,2012,8458,BR,17,lit,sil,fragment lamelle corticale,,X9,,,,,,-3.0,8.0,1,,PX,,"19,2","12,1",3,,DI,PR,AB,PR,,8458,,,Lamelle,
321,635,Spira,33,CHE,2012,8460,BR,9,lit,sil,nucléus,,Z10,,,,,,-1.0,9.0,Olten,,,,"37,2","44,8","27,1",,,,,,,,,,Nucléus,
322,639,Spira,33,CHE,2012,8464,BR,1,lit,sil,lame,,Z8,,,,,,-1.0,7.0,Olten,,EN,,"49,2","13,4",9,,CO,PR,AB,PR,8464,8464,,,Lame,
323,641,Spira,33,CHE,2012,8466,BR,4,lit,sil,lame,,W/X 8,,,,,,-4.0,7.0,,,ME,,"34,1","14,4","3,2",,IN,DI,IN,IN,,,,Mat prem ?,Lame,
324,644,Spira,33,CHE,2012,8469,BR,1,lit,sil,grattoir,,Y8,,,,,,-2.0,7.0,1,,EN,,"24,7","23,9","10,2",,IN,DI,IN,IN,8469,,,,Éclat,
325,646,Spira,33,CHE,2012,8471,BR,11,lit,sil,esquille,,V7,,,,,,-5.0,6.0,1,,IN,,"8,8",6,"1,6",,IN,IN,IN,IN,,,,,Esquille,
326,649,Spira,33,CHE,2012,8474,BR,3,lit,sil,esquille,,Y7-8,,,,,,-2.0,7.0,1,,DI,,8,"5,3","2,1",,IN,IN,IN,IN,,,,,Esquille,
327,650,Spira,33,CHE,2012,8475,BR,3,lit,sil,esquille,,Y7-8,,,,,,-2.0,7.0,,,,,,,,,,,,,,,,,Débris,
328,652,Spira,33,CHE,2012,8477,BR,6,lit,sil,esquille,,Y7-8,,,,,,-2.0,7.0,1,,DI,,"5,8","7,5","2,4",,IN,IN,IN,IN,,,,,Esquille,
329,653,Spira,33,CHE,2012,8478,BR,4,lit,sil,lamelle,,B10,,,,,,1.0,10.0,1,,PX,,"28,7","9,7","4,2",,LI,PR,PR,AB,8478,,,,Lamelle,
330,656,Spira,33,CHE,2012,8481,BR,5,lit,sil,fragment lamelle,,C10,,,,,,2.0,10.0,1,,ME,,"12,6","7,7","1,9",,IN,IN,IN,IN,,,,,Esquille,
331,657,Spira,33,CHE,2012,8482,BR,13,lit,sil,pointe retouchée sur lame,,C10,,,,,,2.0,10.0,,,PX,,27,"11,8","2,9",,LI,PR,AB,AB,8482,,,Mat prem ?,Lame,
332,660,Spira,33,CHE,2012,8485,BR,3,lit,sil,lamelle montbani,,Y8,,,,,,-2.0,7.0,,,EN,,"48,4","11,2","4,5",,LI,PR,AB,PR,8485,,,,Lamelle,
333,661,Spira,33,CHE,2012,8486,BR,3,lit,sil,trapèze,,Y8,,,,,,-2.0,7.0,1,,ME,,18,"13,7","3,1",,IN,IN,IN,IN,8486,,,Trapèze ?,Lame,
334,662,Spira,33,CHE,2012,8487,BR,3,lit,sil,,,Y8,,,,,,-2.0,7.0,,,,,,,,,,,,,,,,,Débris,
335,666,Spira,33,CHE,2012,8491,BR,6,lit,sil,fragment lamelle corticale,,Z8,,,,,,-1.0,7.0,1,,ME,,20,"11,5","5,2",,IN,IN,IN,IN,8491,8491,,,Lamelle,
336,671,Spira,33,CHE,2012,8496,BR,21,lit,sil,lame avec encoche,,Y6,,,,,,-2.0,5.0,1,,PX,,"19,6","14,2","3,1",,LI,PR,AB,AB,8496,,,,Lame,
337,673,Spira,33,CHE,2012,8498,BR,21,lit,sil,lamelle avec encoche,,Y6,,,,,,-2.0,5.0,1,,ME,,"16,8","8,6","1,6",,IN,IN,IN,IN,8498,,,,Lamelle,
338,675,Spira,33,CHE,2012,8500,BR,21,lit,sil,pointe ,,Y6,,,,,Armature,-2.0,5.0,1,Pointe,ME,,13,"8,6","1,6",,IN,DI,IN,IN,8500,,,,Éclat,
339,676,Spira,33,CHE,2012,8501,BR,21,lit,sil,esquille,,Y6,,,,,,-2.0,5.0,1,,PX,,6,"8,4","1,9",,LI,PR,AB,AB,,,,,Esquille,
340,681,Spira,33,CHE,2012,8506,BR,7,lit,sil,fragment lamelle,,Y6,,,,,,-2.0,5.0,1,,ME,,11,"8,8","1,6",,IN,IN,IN,IN,,,,,Lamelle,
341,682,Spira,33,CHE,2012,8507,BR,7,lit,sil,esquille,,Y6,,,,,,-2.0,5.0,1,,EN,,"6,7","4,2","0,7",,IN,DI,IN,IN,,,,,Esquille,
342,683,Spira,33,CHE,2012,8508,BR,12,lit,sil, nucléus,,Y6,,,,,,-2.0,5.0,1,,,,"34,7",15,"28,2",,,,,,,,,"à voir, nucléus ?",Nucléus,
343,684,Spira,33,CHE,2012,8509,BR,12,lit,sil,lamelle à encoches,,Y6,,,,,,-2.0,5.0,,,DI,,"22,9","11,2",3,,IN,IN,IN,IN,8509,,,Mat prem ? Outrepassé,Lamelle,
344,686,Spira,33,CHE,2012,8511,BR,10,lit,sil,1 pointe de flèche néol.,"469,90",Y6,,,,,,-2.0,5.0,,,,,,,,,,,,,,,,,Néolithique,
345,687,Spira,33,CHE,2012,8512,BR,15,lit,sil,lamelle retouchée ?,,Y6,,,,,,-2.0,5.0,1,,PX,,"28,2","7,5","1,3",,LI,PR,AB,PR,,,,,Lamelle,
346,689,Spira,33,CHE,2012,8514,BR,15,lit,sil,fragment lame,,Y6,,,,,,-2.0,5.0,1,,PX,,20,"12,7","2,3",,LI,DI,AB,AB,8514,,,,Lame,
347,690,Spira,33,CHE,2012,8515,BR,24,lit,sil,nucléus,,Y6,,,,,,-2.0,5.0,1,,,,"20,9","20,3","14,4",,,,,,,,,,Nucléus,
348,697,Spira,33,CHE,2012,8522,BR,15,lit,sil,esquille,,Y6,,,,,,-2.0,5.0,,,,,,,,,,,,,,,,,Esquille,
349,699,Spira,33,CHE,2012,8524,BR,6,lit,sil,esquille ,,A11,,,,,,0.0,11.0,1,,IN,,"8,4","2,3","1,5",,IN,IN,IN,IN,,,,,Esquille,
350,703,Spira,33,CHE,2012,10354,BR,372,lit,sil,fragement,,C5,,,,,,2.0,5.0,1,,DI,,"35,9","21,3","7,6",,IN,IN,IN,IN,,,,,Éclat,
351,704,Spira,33,CHE,2012,10355,BR,373,lit,sil,fragment de lamelle,,C5,,,,,,2.0,5.0,1,,PX,,15,"7,2","2,3",,FA,PR,AB,AB,,,,,Éclat,
352,705,Spira,33,CHE,2012,10356,BR,374,lit,sil,fragment,,C5,,,,,,2.0,5.0,1,,IN,,"17,5","7,2","2,6",,IN,IN,IN,IN,,,,,Éclat,
353,706,Spira,33,CHE,2012,10357,BR,430,lit,sil,nucléus à lames,,C3,,,,,,2.0,3.0,1,,IN,,"87,7","71,9","35,5",,,,,,,,,,Nucléus,
354,710,Spira,33,CHE,2012,10361,BR,430,lit,sil,lame,,C3,,,,,,2.0,3.0,,,DI,,48,"16,4","9,6",,IN,DI,IN,IN,10361,,,,Lame,
355,716,Spira,33,CHE,2012,10367,BR,430,lit,sil,lame ? Lamelle,,C3,,,,,,2.0,3.0,,,ME,,"12,3","11,6","2,2",,IN,IN,IN,IN,,,,,Lame,
356,721,Spira,33,CHE,2012,10372,BR,430,lit,sil,vrac esquilles,,C3,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,Débris,
357,726,Spira,33,CHE,2012,10383,BR,?,lit,sil,esquille,,A10,,,,,,0.0,10.0,1,,IN,,"13,1","6,7","1,4",,IN,IN,IN,IN,,,,,Esquille,
358,732,Spira,33,CHE,2012,10389,BR,1194,lit,sil, Lame ? Lamelle ?,,C10,,,,,,2.0,10.0,1,,EN,,"49,7","11,8","4,9",,IN,DI,IN,IN,10389,,,,Lame,
359,738,Spira,33,CHE,2012,10395,BR,?,lit,sil,lame,,Y9,,,,,,-2.0,8.0,1,,ME,,"15,5","15,2","4,6",,IN,IN,IN,IN,10395,,,,Lame,
360,746,Spira,33,CHE,2012,10461,BR,3603,lit,sil,lame,,Z9,,,,,,-1.0,8.0,1,,DI,,"17,5","7,3","4,6",,IN,IN,IN,IN,,,,,Lamelle,
361,747,Spira,33,CHE,2012,10462,BR,3603,lit,sil,fgt,,Z9,,,,,,-1.0,8.0,,,,,"13,5","17,6","14,5",,,,,,,,,"à voir, nucléus ?",Nucléus,
362,748,Spira,33,CHE,2012,10463,BR,3603,lit,sil,lame,,Z9,,,,,,-1.0,8.0,1,,DI,,"27,6","18,9","3,4",,IN,IN,IN,IN,10463,,,,Lame,
363,750,Spira,33,CHE,2012,10465,BR,3646,lit,sil,pointe ,,,,,,,,,,Olten,Pointe,DI,,"18,3","23,1","3,8",,IN,PR,IN,IN,10465,,,,Éclat,
364,754,Spira,33,CHE,2012,10626,BR,15,lit,sil,esquille,,Y6,,,,,,-2.0,5.0,1,,DI,,"9,5","4,2",1,,IN,IN,IN,IN,,,,,Esquille,
365,755,Spira,33,CHE,2012,10627,BR,?,lit,sil,esquille,,A10,,,,,,0.0,10.0,1,,IN,,10,"5,7","2,2",,IN,IN,IN,IN,,,,,Esquille,
366,759,Spira,33,CHE,2012,10631,BR,372,lit,sil,fragement,,C5,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,Débris,
367,761,Spira,33,CHE,2012,10633,BR,373,lit,sil,fragment ? Lame? Matière ?,,C5,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,Débris,
368,762,Spira,33,CHE,2012,10634,BR,374,lit,sil,fragment,,C5,,,,,,2.0,5.0,1,,IN,,20,"8,8","2,8",,IN,IN,IN,IN,,,,,Éclat,
369,763,Spira,33,CHE,2012,10635,BR,374,lit,sil,esquille,,C5,,,,,,2.0,5.0,,,PX,,"7,2",9,"2,1",,LI,PR,AB,AB,,,,,Esquille,
370,764,Spira,33,CHE,2012,10636,BR,374,lit,sil,esquille,,C5,,,,,,2.0,5.0,1,,DI,,"8,9","7,3","2,5",,IN,IN,IN,IN,,,,,Esquille,
371,765,Spira,33,CHE,2012,10637,BR,374,lit,sil,fragment? Lamelle ?,,C5,,,,,,2.0,5.0,1,,DI,,"12,4","6,3","2,1",,IN,IN,IN,IN,,,,,Lamelle,
372,766,Spira,33,CHE,2012,10638,BR,374,lit,sil,fragment,,C5,,,,,,2.0,5.0,1,,EN,,"10,8","9,2",3,,LI,PR,PR,AB,,,,,Éclat,
373,767,Spira,33,CHE,2012,10639,BR,374,lit,sil,fragment ? De lame ?,,C5,,,,,,2.0,5.0,1,,ME,,"21,1","15,4","3,1",,IN,DI,IN,IN,,,,,Lame,
374,768,Spira,33,CHE,2012,10640,BR,374,lit,sil,fragment de lamelle,,C5,,,,,,2.0,5.0,1,,PX,,15,"11,2","3,2",,LI,PR,PR,AB,,,,,Lamelle,
375,769,Spira,33,CHE,2012,10641,BR,374,lit,sil,fragment,,C5,,,,,,2.0,5.0,1,,,,,,,,,,,,,,,,Débris,
376,770,Spira,33,CHE,2012,10642,BR,374,lit,sil,fragment de lame,,C5,,,,,,2.0,5.0,1,,DI,,"21,7","17,3","3,1",,IN,IN,IN,IN,,,,,Lame,
377,771,Spira,33,CHE,2012,10643,BR,374,lit,sil,Grattoir sur lame,,C5,,,,,,2.0,5.0,,Grattoir,PX,,"30,7","18,8","4,2",,FA,PR,PR,AB,10643,,,,Lame,
378,772,Spira,33,CHE,2012,10644,BR,374,lit,sil,fragment,,C5,,,,,,2.0,5.0,1,,EN,,"27,5","23,2","6,8",,IN,DI,IN,IN,10644,,,,Éclat,
379,780,Spira,6,CHE,2013,1818,BR,3791,lit,silex,lamelle,,A11,,,,,,0.0,11.0,1,,ME,,"15,1","8,8","2,4",,IN,IN,IN,IN,1818,,,,Lamelle,
380,784,Spira,6,CHE,2013,1822,BR,3834,lit,silex,fragment lame,,A11,,,,,,0.0,11.0,,,ME,,"22,3","12,3",3,,IN,IN,IN,IN,,,,Mat prem ?,Lame,
381,786,Spira,6,CHE,2013,1824,BR,3968,lit,silex,nucléus,,A11,,,,,,0.0,11.0,1,,,,44,"21,8","18,3",,,,,,,,,,Nucléus,
382,788,Spira,6,CHE,2013,1826,BR,4003,lit,silex,lamelle retouchée ?,,A11,,,,,,0.0,11.0,1,,PX,,"36,8","11,1","3,2",,LI,PR,AB,PR,1826,,,,Lamelle,
383,789,Spira,6,CHE,2013,1827,BR,4053,lit,silex,fragment lame,,A11,,,,,,0.0,11.0,1,,PX,,"27,9","13,3","3,6",,LI,PR,PR,AB,,,,,Lame,
384,791,Spira,6,CHE,2013,1829,BR,3,lit,silex,frgt,,A11,,,,,,0.0,11.0,1,,PX,,"10,4","7,2","1,1",,IN,DI,IN,IN,,,,,Esquille,
385,793,Spira,6,CHE,2013,1831,BR,4,lit,silex,fragment lamelle,,A11,,,,,,0.0,11.0,1,,ME,,"9,3","7,2","1,8",,IN,IN,IN,IN,,,,,Lamelle,
386,796,Spira,6,CHE,2013,1834,BR,3775,lit,silex,nucléus,,B11,,,,,,1.0,11.0,1,,,,"27,3","38,5","25,8",,,,,,,,,,Nucléus,
387,797,Spira,6,CHE,2013,1835,BR,3793,lit,silex,lame,,B11,,,,,,1.0,11.0,1,,PX,,"36,3","15,5","1,8",,LI,PR,PR,AB,,,,,Lame,
388,798,Spira,6,CHE,2013,1836,BR,3793,lit,silex,lamelle,,B11,,,,,,1.0,11.0,1,,PX,,"21,6","10,3","1,9",,LI,PR,AB,AB,,,,,Lamelle,
389,799,Spira,6,CHE,2013,1837,BR,3793,lit,silex,fragment lamelle,,B11,,,,,,1.0,11.0,1,,PX,,"12,6","11,1","2,5",,LI,PR,AB,PR,,,,,Lamelle,
390,803,Spira,6,CHE,2013,1841,BR,3964,lit,silex,triangle scalène,,B11,,,,,Armature,1.0,11.0,1,Triangle scalène,ME,,"13,5","7,1","2,2",,IN,IN,IN,IN,1841,,,2 pièces,Éclat,
391,804,Spira,6,CHE,2013,1842,BR,3982,lit,silex,nucléus,,B11,,,,,,1.0,11.0,1,,,,"17,2","24,2","20,1",,,,,,,,,"à voir, Nucléus ?",Nucléus,
392,806,Spira,6,CHE,2013,1844,BR,3982,lit,silex,lame corticale,,B11,,,,,,1.0,11.0,1,,PX,,"42,7","19,5","4,1",,LI,DI,AB,AB,1844,,,,Lame,
393,809,Spira,6,CHE,2013,1847,BR,4055,lit,silex,lame  ,,B11,,,,,,1.0,11.0,1,,EN,,"32,5",11,"4,2",,PU,PR,AB,AB,,,,,Éclat,
394,810,Spira,6,CHE,2013,1848,BR,5,lit,silex,lamelle corticale,,B11,,,,,,1.0,11.0,1,,EN,,"25,2",12,4,,PU,PR,AB,PR,1848,1848,,,Lamelle,
395,812,Spira,6,CHE,2013,1850,BR,3799,lit,silex,fragment lame corticale,,C11,,,,,,2.0,11.0,1,,PX,,"28,5","12,1","5,7",,FA,PR,AB,AB,,,,,Lame,
396,813,Spira,6,CHE,2013,1851,BR,3799,lit,silex,nucléus,,C11,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,Débris,
397,814,Spira,6,CHE,2013,1852,BR,4020,lit,silex,fragment lame retouchée,,C11,,,,,,2.0,11.0,,,ME,,35,"15,6","3,3",,IN,IN,IN,IN,1852,,,Mat prem,Lame,
398,817,Spira,6,CHE,2013,1855,BR,4060,lit,silex,esquille ,,D11,,,,,,3.0,11.0,1,,DI,,"6,9","5,4","0,6",,IN,IN,IN,IN,,,,,Esquille,
399,820,Spira,6,CHE,2013,1858,BR,3882,lit,silex,grattoir,,F11,,,,,,5.0,11.0,1,,PX,,"23,7","19,7","3,3",,LI,PR,PR,AB,,,,,Lamelle,
400,822,Spira,6,CHE,2013,1860,BR,3882,lit,silex,lamelle,,F11,,,,,,5.0,11.0,1,,EN,,27,"25,4","7,4",,PU,PR,AB,AB,,,,,Lamelle,
401,830,Spira,6,CHE,2013,1868,BR,1,lit,silex,grattoir ?,,H21,,,,,,7.0,21.0,Olten,,PX,,"26,3","18,9","6,8",,LI,PR,PR,PR,1868,1868,,grattoir,Éclat,
402,831,Spira,6,CHE,2013,1869,BR,1,lit,silex,pointe,,H21,,,,,Armature,7.0,21.0,1,Triangle,DI,,"11,2","11,6","3,2",,IN,IN,IN,IN,1869,,,Pas vu,Éclat,
403,838,Spira,6,CHE,2013,1876,BR,11,lit,silex,nucléus,,N / O 9,,,,,,13.0,9.0,1,,,,"35,7","38,5","17,6",,,,,,,,,à voir,Nucléus,
404,839,Spira,6,CHE,2013,1877,BR,4002,lit,silex,1 lamelle,,,,,,,,,,1,,PX,,"33,4","13,8",3,,FA,PR,PR,AB,1877,,,,Lamelle,
405,840,Spira,6,CHE,2013,1878,BR,4010,lit,silex,fragment lame / lamelle,,,,,,,,,,1,,ME,,"11,5","12,8","4,3",,IN,IN,IN,IN,,1878,,,Lame,
406,843,Spira,6,CHE,2013,1881,BR,3977,lit,silex,nucléus?,,,,,,,,,,,,,,,,,,,,,,,,,,Débris,
407,844,Spira,6,CHE,2013,1883,BR,1,lit,silex,éclat de lamelle,,,,,,,,,,1,,DI,,"8,7","8,9",2,,IN,IN,IN,IN,,,,grattoir,Éclat,
408,845,Spira,6,CHE,2013,1884,BR,4038,lit,silex,fragment de lame retouchée,,,,,,,,,,1,,ME,,12,"14,1","2,1",,IN,IN,IN,IN,1884,,,,Lame,
409,846,Spira,6,CHE,2013,1885,BR,4039,lit,silex,nucléus,,,,,,,,,,1,,,,"29,7","37,4",25,,,,,,,,,,Nucléus,
410,848,Spira,6,CHE,2013,1887,BR,4051,lit,silex,nucléus,,,,,,,,,,1,,,,"18,6","34,3","21,9",,,,,,,,,"à voir, Nucléus ?",Nucléus,
411,849,Spira,6,CHE,2013,1888,BR,4071,lit,silex,fragment lamelle,,,,,,,,,,Olten,,ME,,"8,8","9,4","1,7",,IN,IN,IN,IN,,,,,Lamelle,
412,850,Spira,6,CHE,2013,1889,BR,3833,lit,silex,fragment lame,,,,,,,,,,1,,DI,,27,12,"4,7",,IN,IN,IN,IN,,,,,Lame,
413,851,Spira,6,CHE,2013,1890,BR,115,lit,silex,petit rognon,,B11,,,,,,1.0,11.0,,,,,"52,7",16,"13,8",,,,,,,,,,Rognon,
414,854,Spira,6,CHE,2013,1893,BR,159,lit,silex,Pointe sur lame,,B11,,,,,,1.0,11.0,1,Pointe,EN,,"47,6","19,1",8,,FA,PR,AB,PR,1893,,,,Lame,
415,855,Spira,6,CHE,2013,1894,BR,165,lit,silex,couteau à dos,,B11,,,,,,1.0,11.0,1,,LAT,,"30,4","13,1","8,3",,LI,PR,AB,AB,,,,éclat ? lame ?,Lame,
